id,parte,modulo_numero,modulo_titulo,numero,dificuldade,enunciado,codigo_placa,alternativa_correta,comentario,incorreta_1,incorreta_2,incorreta_3,fonte
p1-m1-q58,1,1,"Placas, Cores e Caminhos",58,facil,André dirige em uma avenida e vê a placa acima. O que deve fazer?,R-8a,Permanecer na faixa em que está até o final da restrição.,"A placa R-8a proíbe qualquer deslocamento lateral da esquerda para a direita enquanto durar o
trecho sinalizado.","Mudar de faixa com cuidado, se não houver veículos.",Encostar à direita para seguir devagar.,Ultrapassar pela direita.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q59,1,1,"Placas, Cores e Caminhos",59,facil,"Ao aproximar-se de uma interseção sinalizada com “Dê a Preferência”, o condutor deve:",R-2,"Reduzir a velocidade, observar o tráfego na via principal e só avançar se for seguro.","Essa placa exige comportamento prudente e observação antes de atravessar, sem necessidade
de parada total.",Parar sobre a faixa de pedestres.,"Seguir direto, pois tem prioridade.",Buzinar para indicar sua intenção de cruzar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q60,1,1,"Placas, Cores e Caminhos",60,facil,"Ao dirigir em área rural e ver esta placa, o que o condutor deve prever?",A-31,Possível entrada ou saída lenta de tratores.,A sinalização previne acidentes causados por diferença de velocidade entre veículos.,Alta velocidade no trecho.,Presença de pedestres.,Obras em pista.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q61,1,1,"Placas, Cores e Caminhos",61,facil,"Ao encontrar a placa “PARE” em um cruzamento, o condutor deve:",R-1,"Parar completamente o veículo antes da linha de retenção e só seguir quando a via estiver
livre.","A parada total é obrigatória mesmo sem trânsito no local. Essa placa indica um ponto de risco
elevado.",Reduzir a velocidade e atravessar devagar se não houver veículos.,Parar apenas se houver outro veículo aproximando-se.,Aumentar a velocidade para não atrapalhar o fluxo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q62,1,1,"Placas, Cores e Caminhos",62,facil,"Ao encontrar a placa acima, o motorista deve:",R-25a,Sinalizar e virar à esquerda com segurança.,"A manobra deve ser feita com antecedência, respeitando pedestres e ciclistas.","Seguir reto, sem reduzir a velocidade.",Virar à direita imediatamente.,Parar no acostamento.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q63,1,1,"Placas, Cores e Caminhos",63,dificil,"Ao ver a placa “60 km/h”, o condutor deve entender que:",R-19,Essa é a velocidade máxima permitida para aquele trecho da via.,"A placa R-19 fixa o limite máximo permitido, não a velocidade obrigatória.",É a velocidade obrigatória.,É apenas uma recomendação.,É a velocidade mínima.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q64,1,1,"Placas, Cores e Caminhos",64,facil,"Ao ver a placa “Dê a Preferência”, o motorista deve:",R-2,Reduzir a velocidade e deixar passar os veículos que vêm pela via principal.,"A placa R-2 orienta o condutor a ceder a passagem, parando apenas se for necessário para
evitar colisão.","Parar completamente o veículo, mesmo sem outros carros.","Avançar primeiro, pois tem prioridade.",Buzinar para sinalizar que vai passar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q65,1,1,"Placas, Cores e Caminhos",65,facil,"Ao ver a placa “Proibido Virar à Esquerda”, o motorista deve:",R-4a,"Seguir em frente ou virar à direita, respeitando a proibição.","Essa placa impede qualquer conversão à esquerda naquele ponto, devendo o condutor escolher
outro trajeto permitido.",Fazer a conversão à esquerda com cuidado.,Parar o veículo no cruzamento.,Reduzir a velocidade e virar rapidamente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q66,1,1,"Placas, Cores e Caminhos",66,facil,"Ao ver a placa com uma buzina cortada por uma faixa vermelha, o condutor deve entender
que:",R-20,É proibido usar buzina ou qualquer sinal sonoro no local.,A placa R-20 indica proibição de sons que possam causar incômodo ou perturbação.,Deve buzinar para avisar pedestres.,Só pode buzinar durante o dia.,O uso da buzina é obrigatório.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q67,1,1,"Placas, Cores e Caminhos",67,facil,"Ao ver a placa com uma seta preta apontando para baixo e à direita, como a figura acima, o
condutor deve entender que:",R-24b,A passagem é obrigatória pelo lado direito do obstáculo.,A placa R-24b obriga o condutor a contornar o obstáculo pelo lado indicado.,Ele deve virar à esquerda.,É permitido passar por qualquer lado.,Deve parar o veículo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q68,1,1,"Placas, Cores e Caminhos",68,facil,"Ao ver esta placa, o motorista deve:",A-32a,Reduzir a velocidade e ficar atento à travessia de pessoas.,O respeito ao pedestre é um dos pilares da segurança viária.,Aumentar a velocidade.,Buzinar para os pedestres saírem.,Seguir sem se preocupar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q69,1,1,"Placas, Cores e Caminhos",69,facil,"Camila trafega atrás de um caminhão em um trecho com a placa acima. O que ela deve
fazer?",R-7,"Permanecer em sua faixa, mantendo distância segura.","A segurança exige paciência, ultrapassar em trecho proibido pode causar colisões frontais.",Ultrapassar pela faixa da esquerda rapidamente.,Deslocar-se pelo acostamento.,Fazer sinal de luz pedindo passagem.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q70,1,1,"Placas, Cores e Caminhos",70,facil,Carla vê a placa acima em uma ponte. Por que ela foi instalada ali?,R-8a,Para evitar que os veículos mudem de faixa em local estreito e causem colisões.,"Em pontes e viadutos, mudar de faixa representa risco de choque lateral e deve ser evitado.",Porque há radar de velocidade.,Porque é área de pedágio.,Porque é trecho de ultrapassagem.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q71,1,1,"Placas, Cores e Caminhos",71,facil,"Cláudia conduz um caminhão com carga de fardos empilhados e vê a placa acima antes de
um viaduto. O que deve fazer?",R-15,Verificar se a carga ultrapassa o limite e não passar se estiver acima.,"O condutor é responsável por garantir que o veículo e a carga estejam dentro dos limites de
altura.",Acelerar para passar rápido.,Passar pela calçada lateral.,Pedir ajuda a outro motorista.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q72,1,1,"Placas, Cores e Caminhos",72,facil,"Cláudia dirige um automóvel e vê a placa acima em uma rua do centro da cidade. Ela pode
seguir?",R-9,"Sim, pois a restrição é apenas para caminhões.","A placa R-9 restringe apenas o trânsito de caminhões, veículos de passeio, ônibus e motos
podem transitar.","Não, a via é totalmente bloqueada.",Somente se for moradora.,Apenas se for horário noturno.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q73,1,1,"Placas, Cores e Caminhos",73,facil,Como o condutor deve agir ao entrar em uma rotatória sinalizada por essa placa?,A-12,Deve ceder passagem aos veículos que já circulam dentro dela.,"Nas rotatórias, a preferência é de quem já está circulando nelas. CTB art. 29, III, “c”.",Deve entrar sem olhar.,Deve parar no meio da pista.,Deve buzinar antes de entrar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q74,1,1,"Placas, Cores e Caminhos",74,facil,Em quais locais a placa acima é mais utilizada?,R-38,"Em vias estreitas, áreas residenciais ou centros históricos.",Essas áreas não comportam veículos grandes com segurança.,Em rodovias de pista dupla.,Em estações rodoviárias.,Em faixas de ônibus.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q75,1,1,"Placas, Cores e Caminhos",75,facil,Em que locais a placa acima costuma ser instalada?,R-24b,"Antes de canteiros centrais, ilhas, obras e divisores de pista.",Essa placa orienta o motorista a contornar obstáculos fixos ou temporários com segurança.,Em estacionamentos subterrâneos.,Em faixas de pedestre.,Em zonas escolares.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q76,1,1,"Placas, Cores e Caminhos",76,facil,Em que locais costuma ser instalada a placa acima?,R-28,"No final de vias de mão única, indicando o início do duplo sentido.",É usada na transição entre vias de mão única e mão dupla.,Em pontes de pista dupla.,Em estacionamentos privados.,Em pedágios automáticos.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q77,1,1,"Placas, Cores e Caminhos",77,facil,Essa placa é mais comum em quais locais?,R-44,"Calçadões, parques e ciclovias compartilhadas.",É usada em locais urbanos voltados à mobilidade ativa.,Rodovias de pista dupla.,Pontes exclusivas para caminhões.,Estacionamentos subterrâneos.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q78,1,1,"Placas, Cores e Caminhos",78,facil,"Fernanda está em uma via de pista dupla e vê a placa acima. Qual é o significado dessa
placa?",R-5a,É proibido fazer retorno à esquerda no local indicado.,"Essa placa proíbe a manobra de retorno à esquerda, que pode causar risco a veículos vindos no
sentido oposto.",É permitido virar à esquerda para estacionar.,É obrigatório virar à direita.,Indica fim de proibição.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q79,1,1,"Placas, Cores e Caminhos",79,facil,"João para o carro por alguns segundos em frente a essa placa acima para deixar um
passageiro. Ele está correto?",R-6c,"Não, pois a placa proíbe qualquer parada, mesmo rápida.","Essa placa proíbe imobilizar o veículo por qualquer motivo, mesmo por tempo curto.","Sim, se o passageiro descer rápido.","Sim, se mantiver o pisca-alerta ligado.","Sim, se o motor permanecer ligado.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q80,1,1,"Placas, Cores e Caminhos",80,facil,"Júlio para seu carro na frente de um portão onde há a placa acima. Qual é a infração
cometida?",R-6a,Estacionar em local proibido pela sinalização.,"A placa R-6a proíbe estacionar, inclusive em frente a garagens e acessos a propriedades.",Parar o veículo para embarque rápido.,Transitar em faixa exclusiva.,Nenhuma infração.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q81,1,1,"Placas, Cores e Caminhos",81,facil,"Lucas conduz seu carro e vê a placa acima junto a uma faixa contínua amarela. O que isso
significa?",R-4b,É proibido virar à direita e também mudar de faixa naquele trecho.,A combinação reforça a proibição de conversão e mudança de direção.,Pode virar se não houver veículos.,É uma advertência temporária.,Serve apenas para ônibus.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q82,1,1,"Placas, Cores e Caminhos",82,facil,Marcos dirige em uma rodovia de pista simples e vê a placa acima. O que deve fazer?,R-23,Continuar trafegando pela direita da via.,"O sentido de circulação no Brasil é pela direita, a placa reforça essa regra.",Manter-se no centro da pista.,Ir para a faixa da esquerda.,Encostar no acostamento e parar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q83,1,1,"Placas, Cores e Caminhos",83,facil,O formato e as cores da placa “Proibido Virar à Esquerda” indicam que se trata de:,R-4a,Uma placa de regulamentação.,"As placas circulares com fundo branco e borda vermelha expressam proibições, pertencendo à
categoria de regulamentação.",Uma placa de advertência.,Uma placa educativa.,Uma placa de serviço.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q84,1,1,"Placas, Cores e Caminhos",84,facil,Por que o motorista deve redobrar a atenção ao se deparar com essa placa?,R-28,Passará a ter veículos vindo em sentido oposto.,A coexistência de sentidos opostos exige cuidado redobrado e respeito à faixa divisória.,Poderá usar toda a pista livremente.,Não haverá mais sinalização horizontal.,O tráfego será apenas de pedestres.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q85,1,1,"Placas, Cores e Caminhos",85,facil,O que a placa acima indica?,R-25c,O condutor deve seguir em frente ou virar à esquerda.,As duas setas indicam as únicas manobras permitidas — seguir ou virar à esquerda.,O condutor deve obrigatoriamente virar à direita.,O condutor deve retornar.,O condutor deve parar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q86,1,1,"Placas, Cores e Caminhos",86,facil,O que a placa acima indica?,A-8,Que a via termina à frente e o motorista deve virar à direita ou à esquerda.,A placa adverte sobre o fim da via e a necessidade de conversão.,Que há uma lombada.,Que a pista é de mão dupla.,Que há um túnel.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q87,1,1,"Placas, Cores e Caminhos",87,facil,O que a placa acima pretende evitar?,R-25a,Conflitos de tráfego e acidentes em cruzamentos.,Essa sinalização organiza o fluxo e evita colisões laterais e frontais.,Paradas prolongadas.,Redução de velocidade.,Conversões à direita.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q88,1,1,"Placas, Cores e Caminhos",88,facil,O que acontece se um carro particular trafegar em via sinalizada com acima?,R-32,O condutor comete infração de trânsito.,"Trafegar em faixa exclusiva é infração de natureza média, conforme o CTB.",A via é livre para todos.,O veículo tem prioridade sobre o ônibus.,Nenhuma consequência legal.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
